"run_type_id","distance_category_id","elevation_category_id","weather_category_id","run_type_name","vibe_description"
"RUN_1074","DIST_11","ELEV_02","WXCAT_09","Sweaty Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1075","DIST_11","ELEV_02","WXCAT_10","Molten Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1076","DIST_11","ELEV_02","WXCAT_11","Desert Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1077","DIST_11","ELEV_02","WXCAT_12","Windy Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1078","DIST_11","ELEV_02","WXCAT_13","Stormy Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1079","DIST_11","ELEV_02","WXCAT_14","Foggy Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1080","DIST_11","ELEV_02","WXCAT_15","Perfect Rolling Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1081","DIST_11","ELEV_03","WXCAT_01","Frozen Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1082","DIST_11","ELEV_03","WXCAT_02","Chilly Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1083","DIST_11","ELEV_03","WXCAT_03","Crisp Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1084","DIST_11","ELEV_03","WXCAT_04","Damp Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1085","DIST_11","ELEV_03","WXCAT_05","Dry Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1086","DIST_11","ELEV_03","WXCAT_06","Swampy Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1087","DIST_11","ELEV_03","WXCAT_07","Toasty Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1088","DIST_11","ELEV_03","WXCAT_08","Slick Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1089","DIST_11","ELEV_03","WXCAT_09","Sweaty Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1090","DIST_11","ELEV_03","WXCAT_10","Molten Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1091","DIST_11","ELEV_03","WXCAT_11","Desert Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1092","DIST_11","ELEV_03","WXCAT_12","Windy Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1093","DIST_11","ELEV_03","WXCAT_13","Stormy Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1094","DIST_11","ELEV_03","WXCAT_14","Foggy Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1095","DIST_11","ELEV_03","WXCAT_15","Perfect Hilly Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1096","DIST_11","ELEV_04","WXCAT_01","Frozen Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1097","DIST_11","ELEV_04","WXCAT_02","Chilly Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1098","DIST_11","ELEV_04","WXCAT_03","Crisp Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1099","DIST_11","ELEV_04","WXCAT_04","Damp Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1100","DIST_11","ELEV_04","WXCAT_05","Dry Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1101","DIST_11","ELEV_04","WXCAT_06","Swampy Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1102","DIST_11","ELEV_04","WXCAT_07","Toasty Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1103","DIST_11","ELEV_04","WXCAT_08","Slick Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1104","DIST_11","ELEV_04","WXCAT_09","Sweaty Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1105","DIST_11","ELEV_04","WXCAT_10","Molten Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1106","DIST_11","ELEV_04","WXCAT_11","Desert Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1107","DIST_11","ELEV_04","WXCAT_12","Windy Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1108","DIST_11","ELEV_04","WXCAT_13","Stormy Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1109","DIST_11","ELEV_04","WXCAT_14","Foggy Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1110","DIST_11","ELEV_04","WXCAT_15","Perfect Climber's Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1111","DIST_11","ELEV_05","WXCAT_01","Frozen Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1112","DIST_11","ELEV_05","WXCAT_02","Chilly Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1113","DIST_11","ELEV_05","WXCAT_03","Crisp Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1114","DIST_11","ELEV_05","WXCAT_04","Damp Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1115","DIST_11","ELEV_05","WXCAT_05","Dry Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1116","DIST_11","ELEV_05","WXCAT_06","Swampy Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1117","DIST_11","ELEV_05","WXCAT_07","Toasty Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1118","DIST_11","ELEV_05","WXCAT_08","Slick Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1119","DIST_11","ELEV_05","WXCAT_09","Sweaty Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1120","DIST_11","ELEV_05","WXCAT_10","Molten Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1121","DIST_11","ELEV_05","WXCAT_11","Desert Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1122","DIST_11","ELEV_05","WXCAT_12","Windy Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1123","DIST_11","ELEV_05","WXCAT_13","Stormy Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1124","DIST_11","ELEV_05","WXCAT_14","Foggy Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1125","DIST_11","ELEV_05","WXCAT_15","Perfect Leg Burner Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1126","DIST_11","ELEV_06","WXCAT_01","Frozen Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1127","DIST_11","ELEV_06","WXCAT_02","Chilly Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1128","DIST_11","ELEV_06","WXCAT_03","Crisp Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1129","DIST_11","ELEV_06","WXCAT_04","Damp Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1130","DIST_11","ELEV_06","WXCAT_05","Dry Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1131","DIST_11","ELEV_06","WXCAT_06","Swampy Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1132","DIST_11","ELEV_06","WXCAT_07","Toasty Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1133","DIST_11","ELEV_06","WXCAT_08","Slick Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1134","DIST_11","ELEV_06","WXCAT_09","Sweaty Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1135","DIST_11","ELEV_06","WXCAT_10","Molten Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1136","DIST_11","ELEV_06","WXCAT_11","Desert Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1137","DIST_11","ELEV_06","WXCAT_12","Windy Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1138","DIST_11","ELEV_06","WXCAT_13","Stormy Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1139","DIST_11","ELEV_06","WXCAT_14","Foggy Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1140","DIST_11","ELEV_06","WXCAT_15","Perfect Summit Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1141","DIST_11","ELEV_99","WXCAT_01","Frozen Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1142","DIST_11","ELEV_99","WXCAT_02","Chilly Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1143","DIST_11","ELEV_99","WXCAT_03","Crisp Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1144","DIST_11","ELEV_99","WXCAT_04","Damp Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1145","DIST_11","ELEV_99","WXCAT_05","Dry Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1146","DIST_11","ELEV_99","WXCAT_06","Swampy Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1147","DIST_11","ELEV_99","WXCAT_07","Toasty Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1148","DIST_11","ELEV_99","WXCAT_08","Slick Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1149","DIST_11","ELEV_99","WXCAT_09","Sweaty Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1150","DIST_11","ELEV_99","WXCAT_10","Molten Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1151","DIST_11","ELEV_99","WXCAT_11","Desert Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1152","DIST_11","ELEV_99","WXCAT_12","Windy Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1153","DIST_11","ELEV_99","WXCAT_13","Stormy Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1154","DIST_11","ELEV_99","WXCAT_14","Foggy Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1155","DIST_11","ELEV_99","WXCAT_15","Perfect Unknown Terrain Ultra","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1156","DIST_99","ELEV_01","WXCAT_01","Frozen Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1157","DIST_99","ELEV_01","WXCAT_02","Chilly Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1158","DIST_99","ELEV_01","WXCAT_03","Crisp Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1159","DIST_99","ELEV_01","WXCAT_04","Damp Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1160","DIST_99","ELEV_01","WXCAT_05","Dry Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1161","DIST_99","ELEV_01","WXCAT_06","Swampy Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1162","DIST_99","ELEV_01","WXCAT_07","Toasty Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1163","DIST_99","ELEV_01","WXCAT_08","Slick Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1164","DIST_99","ELEV_01","WXCAT_09","Sweaty Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1165","DIST_99","ELEV_01","WXCAT_10","Molten Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1166","DIST_99","ELEV_01","WXCAT_11","Desert Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1167","DIST_99","ELEV_01","WXCAT_12","Windy Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1168","DIST_99","ELEV_01","WXCAT_13","Stormy Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1169","DIST_99","ELEV_01","WXCAT_14","Foggy Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1170","DIST_99","ELEV_01","WXCAT_15","Perfect Flat Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1171","DIST_99","ELEV_02","WXCAT_01","Frozen Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1172","DIST_99","ELEV_02","WXCAT_02","Chilly Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1173","DIST_99","ELEV_02","WXCAT_03","Crisp Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1174","DIST_99","ELEV_02","WXCAT_04","Damp Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1175","DIST_99","ELEV_02","WXCAT_05","Dry Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1176","DIST_99","ELEV_02","WXCAT_06","Swampy Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1177","DIST_99","ELEV_02","WXCAT_07","Toasty Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1178","DIST_99","ELEV_02","WXCAT_08","Slick Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1179","DIST_99","ELEV_02","WXCAT_09","Sweaty Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1180","DIST_99","ELEV_02","WXCAT_10","Molten Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1181","DIST_99","ELEV_02","WXCAT_11","Desert Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1182","DIST_99","ELEV_02","WXCAT_12","Windy Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1183","DIST_99","ELEV_02","WXCAT_13","Stormy Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1184","DIST_99","ELEV_02","WXCAT_14","Foggy Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1185","DIST_99","ELEV_02","WXCAT_15","Perfect Rolling Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1186","DIST_99","ELEV_03","WXCAT_01","Frozen Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1187","DIST_99","ELEV_03","WXCAT_02","Chilly Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1188","DIST_99","ELEV_03","WXCAT_03","Crisp Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1189","DIST_99","ELEV_03","WXCAT_04","Damp Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1190","DIST_99","ELEV_03","WXCAT_05","Dry Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1191","DIST_99","ELEV_03","WXCAT_06","Swampy Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1192","DIST_99","ELEV_03","WXCAT_07","Toasty Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1193","DIST_99","ELEV_03","WXCAT_08","Slick Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1194","DIST_99","ELEV_03","WXCAT_09","Sweaty Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1195","DIST_99","ELEV_03","WXCAT_10","Molten Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1196","DIST_99","ELEV_03","WXCAT_11","Desert Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1197","DIST_99","ELEV_03","WXCAT_12","Windy Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1198","DIST_99","ELEV_03","WXCAT_13","Stormy Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1199","DIST_99","ELEV_03","WXCAT_14","Foggy Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1200","DIST_99","ELEV_03","WXCAT_15","Perfect Hilly Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1201","DIST_99","ELEV_04","WXCAT_01","Frozen Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1202","DIST_99","ELEV_04","WXCAT_02","Chilly Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1203","DIST_99","ELEV_04","WXCAT_03","Crisp Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1204","DIST_99","ELEV_04","WXCAT_04","Damp Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1205","DIST_99","ELEV_04","WXCAT_05","Dry Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1206","DIST_99","ELEV_04","WXCAT_06","Swampy Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1207","DIST_99","ELEV_04","WXCAT_07","Toasty Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1208","DIST_99","ELEV_04","WXCAT_08","Slick Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1209","DIST_99","ELEV_04","WXCAT_09","Sweaty Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1210","DIST_99","ELEV_04","WXCAT_10","Molten Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1211","DIST_99","ELEV_04","WXCAT_11","Desert Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1212","DIST_99","ELEV_04","WXCAT_12","Windy Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1213","DIST_99","ELEV_04","WXCAT_13","Stormy Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1214","DIST_99","ELEV_04","WXCAT_14","Foggy Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1215","DIST_99","ELEV_04","WXCAT_15","Perfect Climber's Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1216","DIST_99","ELEV_05","WXCAT_01","Frozen Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1217","DIST_99","ELEV_05","WXCAT_02","Chilly Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1218","DIST_99","ELEV_05","WXCAT_03","Crisp Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1219","DIST_99","ELEV_05","WXCAT_04","Damp Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1220","DIST_99","ELEV_05","WXCAT_05","Dry Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1221","DIST_99","ELEV_05","WXCAT_06","Swampy Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1222","DIST_99","ELEV_05","WXCAT_07","Toasty Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1223","DIST_99","ELEV_05","WXCAT_08","Slick Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1224","DIST_99","ELEV_05","WXCAT_09","Sweaty Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1225","DIST_99","ELEV_05","WXCAT_10","Molten Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1226","DIST_99","ELEV_05","WXCAT_11","Desert Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1227","DIST_99","ELEV_05","WXCAT_12","Windy Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1228","DIST_99","ELEV_05","WXCAT_13","Stormy Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1229","DIST_99","ELEV_05","WXCAT_14","Foggy Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1230","DIST_99","ELEV_05","WXCAT_15","Perfect Leg Burner Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1231","DIST_99","ELEV_06","WXCAT_01","Frozen Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1232","DIST_99","ELEV_06","WXCAT_02","Chilly Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1233","DIST_99","ELEV_06","WXCAT_03","Crisp Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1234","DIST_99","ELEV_06","WXCAT_04","Damp Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1235","DIST_99","ELEV_06","WXCAT_05","Dry Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1236","DIST_99","ELEV_06","WXCAT_06","Swampy Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1237","DIST_99","ELEV_06","WXCAT_07","Toasty Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1238","DIST_99","ELEV_06","WXCAT_08","Slick Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1239","DIST_99","ELEV_06","WXCAT_09","Sweaty Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1240","DIST_99","ELEV_06","WXCAT_10","Molten Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1241","DIST_99","ELEV_06","WXCAT_11","Desert Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1242","DIST_99","ELEV_06","WXCAT_12","Windy Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1243","DIST_99","ELEV_06","WXCAT_13","Stormy Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1244","DIST_99","ELEV_06","WXCAT_14","Foggy Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1245","DIST_99","ELEV_06","WXCAT_15","Perfect Summit Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1246","DIST_99","ELEV_99","WXCAT_01","Frozen Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1247","DIST_99","ELEV_99","WXCAT_02","Chilly Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1248","DIST_99","ELEV_99","WXCAT_03","Crisp Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1249","DIST_99","ELEV_99","WXCAT_04","Damp Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1250","DIST_99","ELEV_99","WXCAT_05","Dry Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1251","DIST_99","ELEV_99","WXCAT_06","Swampy Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1252","DIST_99","ELEV_99","WXCAT_07","Toasty Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1253","DIST_99","ELEV_99","WXCAT_08","Slick Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1254","DIST_99","ELEV_99","WXCAT_09","Sweaty Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1255","DIST_99","ELEV_99","WXCAT_10","Molten Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1256","DIST_99","ELEV_99","WXCAT_11","Desert Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1257","DIST_99","ELEV_99","WXCAT_12","Windy Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1258","DIST_99","ELEV_99","WXCAT_13","Stormy Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1259","DIST_99","ELEV_99","WXCAT_14","Foggy Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
"RUN_1260","DIST_99","ELEV_99","WXCAT_15","Perfect Unknown Terrain Mystery","Auto-generated based on distance, elevation, and weather vibes."
